"","Date","ActiveCameras","Site","Status","MonthDay","Year","Active"
"2766",2020-12-04,3,"MS017","Inactive","12-04","2020","0"
"2767",2020-12-04,3,"MS021","Inactive","12-04","2020","0"
"2768",2020-12-04,3,"MS023","Inactive","12-04","2020","0"
"2769",2020-12-04,3,"MS024","Inactive","12-04","2020","0"
"2770",2020-12-04,3,"MS026","Inactive","12-04","2020","0"
"2771",2020-12-05,3,"MS001","Active","12-05","2020","1"
"2772",2020-12-05,3,"MS002","Inactive","12-05","2020","0"
"2773",2020-12-05,3,"MS004","Active","12-05","2020","1"
"2774",2020-12-05,3,"MS007","Active","12-05","2020","1"
"2775",2020-12-05,3,"MS016","Inactive","12-05","2020","0"
"2776",2020-12-05,3,"MS017","Inactive","12-05","2020","0"
"2777",2020-12-05,3,"MS021","Inactive","12-05","2020","0"
"2778",2020-12-05,3,"MS023","Inactive","12-05","2020","0"
"2779",2020-12-05,3,"MS024","Inactive","12-05","2020","0"
"2780",2020-12-05,3,"MS026","Inactive","12-05","2020","0"
"2781",2020-12-06,3,"MS001","Active","12-06","2020","1"
"2782",2020-12-06,3,"MS002","Inactive","12-06","2020","0"
"2783",2020-12-06,3,"MS004","Active","12-06","2020","1"
"2784",2020-12-06,3,"MS007","Active","12-06","2020","1"
"2785",2020-12-06,3,"MS016","Inactive","12-06","2020","0"
"2786",2020-12-06,3,"MS017","Inactive","12-06","2020","0"
"2787",2020-12-06,3,"MS021","Inactive","12-06","2020","0"
"2788",2020-12-06,3,"MS023","Inactive","12-06","2020","0"
"2789",2020-12-06,3,"MS024","Inactive","12-06","2020","0"
"2790",2020-12-06,3,"MS026","Inactive","12-06","2020","0"
"2791",2020-12-07,3,"MS001","Active","12-07","2020","1"
"2792",2020-12-07,3,"MS002","Inactive","12-07","2020","0"
"2793",2020-12-07,3,"MS004","Active","12-07","2020","1"
"2794",2020-12-07,3,"MS007","Active","12-07","2020","1"
"2795",2020-12-07,3,"MS016","Inactive","12-07","2020","0"
"2796",2020-12-07,3,"MS017","Inactive","12-07","2020","0"
"2797",2020-12-07,3,"MS021","Inactive","12-07","2020","0"
"2798",2020-12-07,3,"MS023","Inactive","12-07","2020","0"
"2799",2020-12-07,3,"MS024","Inactive","12-07","2020","0"
"2800",2020-12-07,3,"MS026","Inactive","12-07","2020","0"
"2801",2020-12-08,3,"MS001","Active","12-08","2020","1"
"2802",2020-12-08,3,"MS002","Inactive","12-08","2020","0"
"2803",2020-12-08,3,"MS004","Active","12-08","2020","1"
"2804",2020-12-08,3,"MS007","Active","12-08","2020","1"
"2805",2020-12-08,3,"MS016","Inactive","12-08","2020","0"
"2806",2020-12-08,3,"MS017","Inactive","12-08","2020","0"
"2807",2020-12-08,3,"MS021","Inactive","12-08","2020","0"
"2808",2020-12-08,3,"MS023","Inactive","12-08","2020","0"
"2809",2020-12-08,3,"MS024","Inactive","12-08","2020","0"
"2810",2020-12-08,3,"MS026","Inactive","12-08","2020","0"
"2811",2020-12-09,3,"MS001","Active","12-09","2020","1"
"2812",2020-12-09,3,"MS002","Inactive","12-09","2020","0"
"2813",2020-12-09,3,"MS004","Active","12-09","2020","1"
"2814",2020-12-09,3,"MS007","Active","12-09","2020","1"
"2815",2020-12-09,3,"MS016","Inactive","12-09","2020","0"
"2816",2020-12-09,3,"MS017","Inactive","12-09","2020","0"
"2817",2020-12-09,3,"MS021","Inactive","12-09","2020","0"
"2818",2020-12-09,3,"MS023","Inactive","12-09","2020","0"
"2819",2020-12-09,3,"MS024","Inactive","12-09","2020","0"
"2820",2020-12-09,3,"MS026","Inactive","12-09","2020","0"
"2821",2020-12-10,3,"MS001","Active","12-10","2020","1"
"2822",2020-12-10,3,"MS002","Inactive","12-10","2020","0"
"2823",2020-12-10,3,"MS004","Active","12-10","2020","1"
"2824",2020-12-10,3,"MS007","Active","12-10","2020","1"
"2825",2020-12-10,3,"MS016","Inactive","12-10","2020","0"
"2826",2020-12-10,3,"MS017","Inactive","12-10","2020","0"
"2827",2020-12-10,3,"MS021","Inactive","12-10","2020","0"
"2828",2020-12-10,3,"MS023","Inactive","12-10","2020","0"
"2829",2020-12-10,3,"MS024","Inactive","12-10","2020","0"
"2830",2020-12-10,3,"MS026","Inactive","12-10","2020","0"
"2831",2020-12-11,3,"MS001","Active","12-11","2020","1"
"2832",2020-12-11,3,"MS002","Inactive","12-11","2020","0"
"2833",2020-12-11,3,"MS004","Active","12-11","2020","1"
"2834",2020-12-11,3,"MS007","Active","12-11","2020","1"
"2835",2020-12-11,3,"MS016","Inactive","12-11","2020","0"
"2836",2020-12-11,3,"MS017","Inactive","12-11","2020","0"
"2837",2020-12-11,3,"MS021","Inactive","12-11","2020","0"
"2838",2020-12-11,3,"MS023","Inactive","12-11","2020","0"
"2839",2020-12-11,3,"MS024","Inactive","12-11","2020","0"
"2840",2020-12-11,3,"MS026","Inactive","12-11","2020","0"
"2841",2020-12-12,3,"MS001","Active","12-12","2020","1"
"2842",2020-12-12,3,"MS002","Inactive","12-12","2020","0"
"2843",2020-12-12,3,"MS004","Active","12-12","2020","1"
"2844",2020-12-12,3,"MS007","Active","12-12","2020","1"
"2845",2020-12-12,3,"MS016","Inactive","12-12","2020","0"
"2846",2020-12-12,3,"MS017","Inactive","12-12","2020","0"
"2847",2020-12-12,3,"MS021","Inactive","12-12","2020","0"
"2848",2020-12-12,3,"MS023","Inactive","12-12","2020","0"
"2849",2020-12-12,3,"MS024","Inactive","12-12","2020","0"
"2850",2020-12-12,3,"MS026","Inactive","12-12","2020","0"
"2851",2020-12-13,3,"MS001","Active","12-13","2020","1"
"2852",2020-12-13,3,"MS002","Inactive","12-13","2020","0"
"2853",2020-12-13,3,"MS004","Active","12-13","2020","1"
"2854",2020-12-13,3,"MS007","Active","12-13","2020","1"
"2855",2020-12-13,3,"MS016","Inactive","12-13","2020","0"
"2856",2020-12-13,3,"MS017","Inactive","12-13","2020","0"
"2857",2020-12-13,3,"MS021","Inactive","12-13","2020","0"
"2858",2020-12-13,3,"MS023","Inactive","12-13","2020","0"
"2859",2020-12-13,3,"MS024","Inactive","12-13","2020","0"
"2860",2020-12-13,3,"MS026","Inactive","12-13","2020","0"
"2861",2020-12-14,3,"MS001","Active","12-14","2020","1"
"2862",2020-12-14,3,"MS002","Inactive","12-14","2020","0"
"2863",2020-12-14,3,"MS004","Active","12-14","2020","1"
"2864",2020-12-14,3,"MS007","Active","12-14","2020","1"
"2865",2020-12-14,3,"MS016","Inactive","12-14","2020","0"
"2866",2020-12-14,3,"MS017","Inactive","12-14","2020","0"
"2867",2020-12-14,3,"MS021","Inactive","12-14","2020","0"
"2868",2020-12-14,3,"MS023","Inactive","12-14","2020","0"
"2869",2020-12-14,3,"MS024","Inactive","12-14","2020","0"
"2870",2020-12-14,3,"MS026","Inactive","12-14","2020","0"
"2871",2020-12-15,3,"MS001","Active","12-15","2020","1"
"2872",2020-12-15,3,"MS002","Inactive","12-15","2020","0"
"2873",2020-12-15,3,"MS004","Active","12-15","2020","1"
"2874",2020-12-15,3,"MS007","Active","12-15","2020","1"
"2875",2020-12-15,3,"MS016","Inactive","12-15","2020","0"
"2876",2020-12-15,3,"MS017","Inactive","12-15","2020","0"
"2877",2020-12-15,3,"MS021","Inactive","12-15","2020","0"
"2878",2020-12-15,3,"MS023","Inactive","12-15","2020","0"
"2879",2020-12-15,3,"MS024","Inactive","12-15","2020","0"
"2880",2020-12-15,3,"MS026","Inactive","12-15","2020","0"
"2881",2020-12-16,3,"MS001","Active","12-16","2020","1"
"2882",2020-12-16,3,"MS002","Inactive","12-16","2020","0"
"2883",2020-12-16,3,"MS004","Active","12-16","2020","1"
"2884",2020-12-16,3,"MS007","Active","12-16","2020","1"
"2885",2020-12-16,3,"MS016","Inactive","12-16","2020","0"
"2886",2020-12-16,3,"MS017","Inactive","12-16","2020","0"
"2887",2020-12-16,3,"MS021","Inactive","12-16","2020","0"
"2888",2020-12-16,3,"MS023","Inactive","12-16","2020","0"
"2889",2020-12-16,3,"MS024","Inactive","12-16","2020","0"
"2890",2020-12-16,3,"MS026","Inactive","12-16","2020","0"
"2891",2020-12-17,3,"MS001","Active","12-17","2020","1"
"2892",2020-12-17,3,"MS002","Inactive","12-17","2020","0"
"2893",2020-12-17,3,"MS004","Active","12-17","2020","1"
"2894",2020-12-17,3,"MS007","Active","12-17","2020","1"
"2895",2020-12-17,3,"MS016","Inactive","12-17","2020","0"
"2896",2020-12-17,3,"MS017","Inactive","12-17","2020","0"
"2897",2020-12-17,3,"MS021","Inactive","12-17","2020","0"
"2898",2020-12-17,3,"MS023","Inactive","12-17","2020","0"
"2899",2020-12-17,3,"MS024","Inactive","12-17","2020","0"
"2900",2020-12-17,3,"MS026","Inactive","12-17","2020","0"
"2901",2020-12-18,3,"MS001","Active","12-18","2020","1"
"2902",2020-12-18,3,"MS002","Inactive","12-18","2020","0"
"2903",2020-12-18,3,"MS004","Active","12-18","2020","1"
"2904",2020-12-18,3,"MS007","Active","12-18","2020","1"
"2905",2020-12-18,3,"MS016","Inactive","12-18","2020","0"
"2906",2020-12-18,3,"MS017","Inactive","12-18","2020","0"
"2907",2020-12-18,3,"MS021","Inactive","12-18","2020","0"
"2908",2020-12-18,3,"MS023","Inactive","12-18","2020","0"
"2909",2020-12-18,3,"MS024","Inactive","12-18","2020","0"
"2910",2020-12-18,3,"MS026","Inactive","12-18","2020","0"
"2911",2020-12-19,3,"MS001","Active","12-19","2020","1"
"2912",2020-12-19,3,"MS002","Inactive","12-19","2020","0"
"2913",2020-12-19,3,"MS004","Active","12-19","2020","1"
"2914",2020-12-19,3,"MS007","Active","12-19","2020","1"
"2915",2020-12-19,3,"MS016","Inactive","12-19","2020","0"
"2916",2020-12-19,3,"MS017","Inactive","12-19","2020","0"
"2917",2020-12-19,3,"MS021","Inactive","12-19","2020","0"
"2918",2020-12-19,3,"MS023","Inactive","12-19","2020","0"
"2919",2020-12-19,3,"MS024","Inactive","12-19","2020","0"
"2920",2020-12-19,3,"MS026","Inactive","12-19","2020","0"
"2921",2020-12-20,3,"MS001","Active","12-20","2020","1"
"2922",2020-12-20,3,"MS002","Inactive","12-20","2020","0"
"2923",2020-12-20,3,"MS004","Active","12-20","2020","1"
"2924",2020-12-20,3,"MS007","Active","12-20","2020","1"
"2925",2020-12-20,3,"MS016","Inactive","12-20","2020","0"
"2926",2020-12-20,3,"MS017","Inactive","12-20","2020","0"
"2927",2020-12-20,3,"MS021","Inactive","12-20","2020","0"
"2928",2020-12-20,3,"MS023","Inactive","12-20","2020","0"
"2929",2020-12-20,3,"MS024","Inactive","12-20","2020","0"
"2930",2020-12-20,3,"MS026","Inactive","12-20","2020","0"
"2931",2020-12-21,3,"MS001","Active","12-21","2020","1"
"2932",2020-12-21,3,"MS002","Inactive","12-21","2020","0"
"2933",2020-12-21,3,"MS004","Active","12-21","2020","1"
"2934",2020-12-21,3,"MS007","Active","12-21","2020","1"
"2935",2020-12-21,3,"MS016","Inactive","12-21","2020","0"
"2936",2020-12-21,3,"MS017","Inactive","12-21","2020","0"
"2937",2020-12-21,3,"MS021","Inactive","12-21","2020","0"
"2938",2020-12-21,3,"MS023","Inactive","12-21","2020","0"
"2939",2020-12-21,3,"MS024","Inactive","12-21","2020","0"
"2940",2020-12-21,3,"MS026","Inactive","12-21","2020","0"
"2941",2020-12-22,3,"MS001","Active","12-22","2020","1"
"2942",2020-12-22,3,"MS002","Inactive","12-22","2020","0"
"2943",2020-12-22,3,"MS004","Active","12-22","2020","1"
"2944",2020-12-22,3,"MS007","Active","12-22","2020","1"
"2945",2020-12-22,3,"MS016","Inactive","12-22","2020","0"
"2946",2020-12-22,3,"MS017","Inactive","12-22","2020","0"
"2947",2020-12-22,3,"MS021","Inactive","12-22","2020","0"
"2948",2020-12-22,3,"MS023","Inactive","12-22","2020","0"
"2949",2020-12-22,3,"MS024","Inactive","12-22","2020","0"
"2950",2020-12-22,3,"MS026","Inactive","12-22","2020","0"
"2951",2020-12-23,3,"MS001","Active","12-23","2020","1"
"2952",2020-12-23,3,"MS002","Inactive","12-23","2020","0"
"2953",2020-12-23,3,"MS004","Active","12-23","2020","1"
"2954",2020-12-23,3,"MS007","Active","12-23","2020","1"
"2955",2020-12-23,3,"MS016","Inactive","12-23","2020","0"
"2956",2020-12-23,3,"MS017","Inactive","12-23","2020","0"
"2957",2020-12-23,3,"MS021","Inactive","12-23","2020","0"
"2958",2020-12-23,3,"MS023","Inactive","12-23","2020","0"
"2959",2020-12-23,3,"MS024","Inactive","12-23","2020","0"
"2960",2020-12-23,3,"MS026","Inactive","12-23","2020","0"
"2961",2020-12-24,3,"MS001","Active","12-24","2020","1"
"2962",2020-12-24,3,"MS002","Inactive","12-24","2020","0"
"2963",2020-12-24,3,"MS004","Active","12-24","2020","1"
"2964",2020-12-24,3,"MS007","Active","12-24","2020","1"
"2965",2020-12-24,3,"MS016","Inactive","12-24","2020","0"
"2966",2020-12-24,3,"MS017","Inactive","12-24","2020","0"
"2967",2020-12-24,3,"MS021","Inactive","12-24","2020","0"
"2968",2020-12-24,3,"MS023","Inactive","12-24","2020","0"
"2969",2020-12-24,3,"MS024","Inactive","12-24","2020","0"
"2970",2020-12-24,3,"MS026","Inactive","12-24","2020","0"
"2971",2020-12-25,3,"MS001","Active","12-25","2020","1"
"2972",2020-12-25,3,"MS002","Inactive","12-25","2020","0"
"2973",2020-12-25,3,"MS004","Active","12-25","2020","1"
"2974",2020-12-25,3,"MS007","Active","12-25","2020","1"
"2975",2020-12-25,3,"MS016","Inactive","12-25","2020","0"
"2976",2020-12-25,3,"MS017","Inactive","12-25","2020","0"
"2977",2020-12-25,3,"MS021","Inactive","12-25","2020","0"
"2978",2020-12-25,3,"MS023","Inactive","12-25","2020","0"
"2979",2020-12-25,3,"MS024","Inactive","12-25","2020","0"
"2980",2020-12-25,3,"MS026","Inactive","12-25","2020","0"
"2981",2020-12-26,3,"MS001","Active","12-26","2020","1"
"2982",2020-12-26,3,"MS002","Inactive","12-26","2020","0"
"2983",2020-12-26,3,"MS004","Active","12-26","2020","1"
"2984",2020-12-26,3,"MS007","Active","12-26","2020","1"
"2985",2020-12-26,3,"MS016","Inactive","12-26","2020","0"
"2986",2020-12-26,3,"MS017","Inactive","12-26","2020","0"
"2987",2020-12-26,3,"MS021","Inactive","12-26","2020","0"
"2988",2020-12-26,3,"MS023","Inactive","12-26","2020","0"
"2989",2020-12-26,3,"MS024","Inactive","12-26","2020","0"
"2990",2020-12-26,3,"MS026","Inactive","12-26","2020","0"
"2991",2020-12-27,3,"MS001","Active","12-27","2020","1"
"2992",2020-12-27,3,"MS002","Inactive","12-27","2020","0"
"2993",2020-12-27,3,"MS004","Active","12-27","2020","1"
"2994",2020-12-27,3,"MS007","Active","12-27","2020","1"
"2995",2020-12-27,3,"MS016","Inactive","12-27","2020","0"
"2996",2020-12-27,3,"MS017","Inactive","12-27","2020","0"
"2997",2020-12-27,3,"MS021","Inactive","12-27","2020","0"
"2998",2020-12-27,3,"MS023","Inactive","12-27","2020","0"
"2999",2020-12-27,3,"MS024","Inactive","12-27","2020","0"
"3000",2020-12-27,3,"MS026","Inactive","12-27","2020","0"
"3001",2020-12-28,3,"MS001","Active","12-28","2020","1"
"3002",2020-12-28,3,"MS002","Inactive","12-28","2020","0"
"3003",2020-12-28,3,"MS004","Active","12-28","2020","1"
"3004",2020-12-28,3,"MS007","Active","12-28","2020","1"
"3005",2020-12-28,3,"MS016","Inactive","12-28","2020","0"
"3006",2020-12-28,3,"MS017","Inactive","12-28","2020","0"
"3007",2020-12-28,3,"MS021","Inactive","12-28","2020","0"
"3008",2020-12-28,3,"MS023","Inactive","12-28","2020","0"
"3009",2020-12-28,3,"MS024","Inactive","12-28","2020","0"
"3010",2020-12-28,3,"MS026","Inactive","12-28","2020","0"
"3011",2020-12-29,3,"MS001","Active","12-29","2020","1"
"3012",2020-12-29,3,"MS002","Inactive","12-29","2020","0"
"3013",2020-12-29,3,"MS004","Active","12-29","2020","1"
"3014",2020-12-29,3,"MS007","Active","12-29","2020","1"
"3015",2020-12-29,3,"MS016","Inactive","12-29","2020","0"
"3016",2020-12-29,3,"MS017","Inactive","12-29","2020","0"
"3017",2020-12-29,3,"MS021","Inactive","12-29","2020","0"
"3018",2020-12-29,3,"MS023","Inactive","12-29","2020","0"
"3019",2020-12-29,3,"MS024","Inactive","12-29","2020","0"
"3020",2020-12-29,3,"MS026","Inactive","12-29","2020","0"
"3021",2020-12-30,3,"MS001","Active","12-30","2020","1"
"3022",2020-12-30,3,"MS002","Inactive","12-30","2020","0"
"3023",2020-12-30,3,"MS004","Active","12-30","2020","1"
"3024",2020-12-30,3,"MS007","Active","12-30","2020","1"
"3025",2020-12-30,3,"MS016","Inactive","12-30","2020","0"
"3026",2020-12-30,3,"MS017","Inactive","12-30","2020","0"
"3027",2020-12-30,3,"MS021","Inactive","12-30","2020","0"
"3028",2020-12-30,3,"MS023","Inactive","12-30","2020","0"
"3029",2020-12-30,3,"MS024","Inactive","12-30","2020","0"
"3030",2020-12-30,3,"MS026","Inactive","12-30","2020","0"
"3031",2020-12-31,3,"MS001","Active","12-31","2020","1"
"3032",2020-12-31,3,"MS002","Inactive","12-31","2020","0"
"3033",2020-12-31,3,"MS004","Active","12-31","2020","1"
"3034",2020-12-31,3,"MS007","Active","12-31","2020","1"
"3035",2020-12-31,3,"MS016","Inactive","12-31","2020","0"
"3036",2020-12-31,3,"MS017","Inactive","12-31","2020","0"
"3037",2020-12-31,3,"MS021","Inactive","12-31","2020","0"
"3038",2020-12-31,3,"MS023","Inactive","12-31","2020","0"
"3039",2020-12-31,3,"MS024","Inactive","12-31","2020","0"
"3040",2020-12-31,3,"MS026","Inactive","12-31","2020","0"
"3041",2021-01-01,3,"MS001","Active","01-01","2021","1"
"3042",2021-01-01,3,"MS002","Inactive","01-01","2021","0"
"3043",2021-01-01,3,"MS004","Active","01-01","2021","1"
"3044",2021-01-01,3,"MS007","Active","01-01","2021","1"
"3045",2021-01-01,3,"MS016","Inactive","01-01","2021","0"
"3046",2021-01-01,3,"MS017","Inactive","01-01","2021","0"
"3047",2021-01-01,3,"MS021","Inactive","01-01","2021","0"
"3048",2021-01-01,3,"MS023","Inactive","01-01","2021","0"
"3049",2021-01-01,3,"MS024","Inactive","01-01","2021","0"
"3050",2021-01-01,3,"MS026","Inactive","01-01","2021","0"
"3051",2021-01-02,3,"MS001","Active","01-02","2021","1"
"3052",2021-01-02,3,"MS002","Inactive","01-02","2021","0"
"3053",2021-01-02,3,"MS004","Active","01-02","2021","1"
"3054",2021-01-02,3,"MS007","Active","01-02","2021","1"
"3055",2021-01-02,3,"MS016","Inactive","01-02","2021","0"
"3056",2021-01-02,3,"MS017","Inactive","01-02","2021","0"
"3057",2021-01-02,3,"MS021","Inactive","01-02","2021","0"
"3058",2021-01-02,3,"MS023","Inactive","01-02","2021","0"
"3059",2021-01-02,3,"MS024","Inactive","01-02","2021","0"
"3060",2021-01-02,3,"MS026","Inactive","01-02","2021","0"
"3061",2021-01-03,3,"MS001","Active","01-03","2021","1"
"3062",2021-01-03,3,"MS002","Inactive","01-03","2021","0"
"3063",2021-01-03,3,"MS004","Active","01-03","2021","1"
"3064",2021-01-03,3,"MS007","Active","01-03","2021","1"
"3065",2021-01-03,3,"MS016","Inactive","01-03","2021","0"
"3066",2021-01-03,3,"MS017","Inactive","01-03","2021","0"
"3067",2021-01-03,3,"MS021","Inactive","01-03","2021","0"
"3068",2021-01-03,3,"MS023","Inactive","01-03","2021","0"
"3069",2021-01-03,3,"MS024","Inactive","01-03","2021","0"
"3070",2021-01-03,3,"MS026","Inactive","01-03","2021","0"
"3071",2021-01-04,3,"MS001","Active","01-04","2021","1"
"3072",2021-01-04,3,"MS002","Inactive","01-04","2021","0"
"3073",2021-01-04,3,"MS004","Active","01-04","2021","1"
"3074",2021-01-04,3,"MS007","Active","01-04","2021","1"
"3075",2021-01-04,3,"MS016","Inactive","01-04","2021","0"
"3076",2021-01-04,3,"MS017","Inactive","01-04","2021","0"
"3077",2021-01-04,3,"MS021","Inactive","01-04","2021","0"
"3078",2021-01-04,3,"MS023","Inactive","01-04","2021","0"
"3079",2021-01-04,3,"MS024","Inactive","01-04","2021","0"
"3080",2021-01-04,3,"MS026","Inactive","01-04","2021","0"
"3081",2021-01-05,3,"MS001","Active","01-05","2021","1"
"3082",2021-01-05,3,"MS002","Inactive","01-05","2021","0"
"3083",2021-01-05,3,"MS004","Active","01-05","2021","1"
"3084",2021-01-05,3,"MS007","Active","01-05","2021","1"
"3085",2021-01-05,3,"MS016","Inactive","01-05","2021","0"
"3086",2021-01-05,3,"MS017","Inactive","01-05","2021","0"
"3087",2021-01-05,3,"MS021","Inactive","01-05","2021","0"
"3088",2021-01-05,3,"MS023","Inactive","01-05","2021","0"
"3089",2021-01-05,3,"MS024","Inactive","01-05","2021","0"
"3090",2021-01-05,3,"MS026","Inactive","01-05","2021","0"
"3091",2021-01-06,3,"MS001","Active","01-06","2021","1"
"3092",2021-01-06,3,"MS002","Inactive","01-06","2021","0"
"3093",2021-01-06,3,"MS004","Active","01-06","2021","1"
"3094",2021-01-06,3,"MS007","Active","01-06","2021","1"
"3095",2021-01-06,3,"MS016","Inactive","01-06","2021","0"
"3096",2021-01-06,3,"MS017","Inactive","01-06","2021","0"
"3097",2021-01-06,3,"MS021","Inactive","01-06","2021","0"
"3098",2021-01-06,3,"MS023","Inactive","01-06","2021","0"
"3099",2021-01-06,3,"MS024","Inactive","01-06","2021","0"
"3100",2021-01-06,3,"MS026","Inactive","01-06","2021","0"
"3101",2021-01-07,3,"MS001","Active","01-07","2021","1"
"3102",2021-01-07,3,"MS002","Inactive","01-07","2021","0"
"3103",2021-01-07,3,"MS004","Active","01-07","2021","1"
"3104",2021-01-07,3,"MS007","Active","01-07","2021","1"
"3105",2021-01-07,3,"MS016","Inactive","01-07","2021","0"
"3106",2021-01-07,3,"MS017","Inactive","01-07","2021","0"
